time,temp,wind_dir,wind_speed,weather_text,barometer,humidity
201503260350,5°C,Wind blowing from 300° West-northwest to East-southeast,19 km/h,Fog.,1004 mbar,93%
201503260420,5°C,Wind blowing from 300° West-northwest to East-southeast,19 km/h,Passing clouds.,1005 mbar,93%
201503260450,5°C,Wind blowing from 300° West-northwest to East-southeast,15 km/h,Passing clouds.,1005 mbar,93%
201503260520,5°C,Wind blowing from 300° West-northwest to East-southeast,11 km/h,Passing clouds.,1005 mbar,93%
201503260550,5°C,Wind blowing from 290° West-northwest to East-southeast,11 km/h,Passing clouds.,1005 mbar,93%
201503260620,5°C,Wind blowing from 290° West-northwest to East-southeast,13 km/h,Fog.,1006 mbar,93%
201503260650,5°C,Wind blowing from 300° West-northwest to East-southeast,13 km/h,Fog.,1006 mbar,93%
201503260720,5°C,Wind blowing from 300° West-northwest to East-southeast,15 km/h,Partly sunny.,1006 mbar,93%
201503260750,5°C,Wind blowing from 290° West-northwest to East-southeast,13 km/h,Partly sunny.,1006 mbar,93%
201503260820,5°C,Wind blowing from 290° West-northwest to East-southeast,15 km/h,Partly sunny.,1007 mbar,93%
201503260850,5°C,Wind blowing from 290° West-northwest to East-southeast,15 km/h,Partly sunny.,1007 mbar,93%
201503260920,6°C,Wind blowing from 290° West-northwest to East-southeast,15 km/h,Partly sunny.,1007 mbar,87%
201503260950,6°C,Wind blowing from 280° West to East,15 km/h,Partly sunny.,1007 mbar,81%
201503261020,6°C,Wind blowing from 290° West-northwest to East-southeast,13 km/h,Partly sunny.,1007 mbar,81%
201503261050,5°C,Wind blowing from 280° West to East,17 km/h,Drizzle. Partly sunny.,1008 mbar,87%
201503261120,6°C,Wind blowing from 280° West to East,15 km/h,Partly sunny.,1007 mbar,81%
201503261150,6°C,Wind blowing from 280° West to East,19 km/h,Partly sunny.,1007 mbar,81%
201503261220,6°C,Wind blowing from 280° West to East,19 km/h,Partly sunny.,1007 mbar,81%
201503261250,7°C,Wind blowing from 290° West-northwest to East-southeast,15 km/h,Broken clouds.,1007 mbar,71%
201503261320,7°C,Wind blowing from 290° West-northwest to East-southeast,17 km/h,Broken clouds.,1007 mbar,76%
201503261350,7°C,Wind blowing from 280° West to East,15 km/h,Broken clouds.,1007 mbar,76%
201503261420,7°C,Wind blowing from 270° West to East,13 km/h,Broken clouds.,1007 mbar,76%
201503261450,8°C,Wind blowing from 240° West-southwest to East-northeast,11 km/h,Broken clouds.,1007 mbar,66%
201503261520,8°C,Wind blowing from 240° West-southwest to East-northeast,11 km/h,Partly sunny.,1007 mbar,66%
201503261550,8°C,Wind blowing from 280° West to East,9 km/h,Partly sunny.,1007 mbar,66%
201503261620,7°C,Wind blowing from 250° West-southwest to East-northeast,13 km/h,Partly sunny.,1007 mbar,76%
201503261650,7°C,Wind blowing from 250° West-southwest to East-northeast,17 km/h,Broken clouds.,1007 mbar,76%
201503261720,7°C,Wind blowing from 270° West to East,11 km/h,Broken clouds.,1007 mbar,76%
201503261750,7°C,Wind blowing from 240° West-southwest to East-northeast,9 km/h,Broken clouds.,1007 mbar,76%
201503261820,6°C,Wind blowing from 240° West-southwest to East-northeast,7 km/h,Broken clouds.,1007 mbar,81%
201503261850,6°C,Wind blowing from 250° West-southwest to East-northeast,9 km/h,Partly cloudy.,1007 mbar,76%
201503261920,6°C,Wind blowing from 230° Southwest to Northeast,9 km/h,Passing clouds.,1007 mbar,76%
201503261950,6°C,Wind blowing from 230° Southwest to Northeast,11 km/h,Passing clouds.,1008 mbar,76%
201503262020,6°C,Wind blowing from 200° South-southwest to North-northeast,11 km/h,Passing clouds.,1008 mbar,76%
201503262050,6°C,Wind blowing from 190° South to North,15 km/h,Partly cloudy.,1008 mbar,76%
201503262120,6°C,Wind blowing from 200° South-southwest to North-northeast,15 km/h,Clear.,1008 mbar,76%
201503262150,6°C,Wind blowing from 200° South-southwest to North-northeast,11 km/h,Partly cloudy.,1008 mbar,76%
201503262220,6°C,Wind blowing from 230° Southwest to Northeast,19 km/h,Light rain. Passing clouds.,1008 mbar,76%
201503262250,5°C,Wind blowing from 250° West-southwest to East-northeast,19 km/h,Light rain. Passing clouds.,1009 mbar,87%
201503262320,4°C,Wind blowing from 240° West-southwest to East-northeast,13 km/h,Light rain. Partly cloudy.,1009 mbar,93%
201503262350,4°C,Wind blowing from 230° Southwest to Northeast,13 km/h,Passing clouds.,1008 mbar,87%
201503270020,4°C,Wind blowing from 230° Southwest to Northeast,15 km/h,Light rain. Passing clouds.,1008 mbar,87%
201503270050,4°C,Wind blowing from 220° Southwest to Northeast,19 km/h,Light rain. Partly cloudy.,1008 mbar,87%
201503270120,4°C,Wind blowing from 230° Southwest to Northeast,19 km/h,Passing clouds.,1008 mbar,87%
201503270150,4°C,Wind blowing from 230° Southwest to Northeast,19 km/h,Passing clouds.,1008 mbar,87%
201503270220,4°C,Wind blowing from 230° Southwest to Northeast,20 km/h,Passing clouds.,1008 mbar,87%
201503270250,4°C,Wind blowing from 230° Southwest to Northeast,20 km/h,Light rain. Passing clouds.,1009 mbar,87%
201503270320,4°C,Wind blowing from 230° Southwest to Northeast,19 km/h,Light rain. Passing clouds.,1009 mbar,87%
201503270350,4°C,Wind blowing from 250° West-southwest to East-northeast,20 km/h,Light rain. Passing clouds.,1009 mbar,93%
201503270420,4°C,Wind blowing from 250° West-southwest to East-northeast,30 km/h,Light rain. Passing clouds.,1009 mbar,93%
201503270520,3°C,Wind blowing from 240° West-southwest to East-northeast,17 km/h,Passing clouds.,1010 mbar,93%
201503270550,3°C,Wind blowing from 220° Southwest to Northeast,17 km/h,Passing clouds.,1010 mbar,93%
201503270620,4°C,Wind blowing from 230° Southwest to Northeast,20 km/h,Partly sunny.,1011 mbar,87%
201503270650,4°C,Wind blowing from 250° West-southwest to East-northeast,15 km/h,Scattered clouds.,1011 mbar,87%
201503270720,4°C,Wind blowing from 250° West-southwest to East-northeast,19 km/h,Partly sunny.,1012 mbar,87%
201503270750,5°C,Wind blowing from 250° West-southwest to East-northeast,22 km/h,Partly sunny.,1012 mbar,87%
201503270820,6°C,Wind blowing from 240° West-southwest to East-northeast,19 km/h,Scattered clouds.,1012 mbar,81%
201503270850,7°C,Wind blowing from 240° West-southwest to East-northeast,22 km/h,Partly sunny.,1012 mbar,76%
201503270920,7°C,Wind blowing from 250° West-southwest to East-northeast,24 km/h,Scattered clouds.,1013 mbar,71%
201503270950,8°C,Wind blowing from 250° West-southwest to East-northeast,28 km/h,Partly sunny.,1013 mbar,66%
201503271020,7°C,Wind blowing from 250° West-southwest to East-northeast,26 km/h,Sprinkles. Partly sunny.,1013 mbar,71%
201503271050,8°C,Wind blowing from 250° West-southwest to East-northeast,26 km/h,Partly sunny.,1013 mbar,66%
201503271120,7°C,Wind blowing from 260° West to East,28 km/h,Sprinkles. Partly sunny.,1014 mbar,71%
201503271150,8°C,Wind blowing from 250° West-southwest to East-northeast,32 km/h,Sprinkles. Partly sunny.,1014 mbar,66%
201503271220,9°C,Wind blowing from 250° West-southwest to East-northeast,33 km/h,Scattered clouds.,1014 mbar,62%
201503271250,8°C,Wind blowing from 260° West to East,33 km/h,Broken clouds.,1014 mbar,66%
201503271320,8°C,Wind blowing from 250° West-southwest to East-northeast,35 km/h,Broken clouds.,1014 mbar,62%
201503271350,7°C,Wind blowing from 250° West-southwest to East-northeast,32 km/h,Light rain. Partly sunny.,1015 mbar,66%
201503271420,6°C,Wind blowing from 250° West-southwest to East-northeast,32 km/h,Light rain. Partly sunny.,1015 mbar,76%
201503271450,8°C,Wind blowing from 260° West to East,28 km/h,Broken clouds.,1015 mbar,66%
201503271520,7°C,Wind blowing from 260° West to East,28 km/h,Light rain. Broken clouds.,1016 mbar,71%
201503271550,5°C,Wind blowing from 250° West-southwest to East-northeast,28 km/h,Sprinkles. Partly sunny.,1016 mbar,87%
201503271620,5°C,Wind blowing from 260° West to East,26 km/h,Sprinkles. Partly sunny.,1016 mbar,87%
201503271650,5°C,Wind blowing from 250° West-southwest to East-northeast,20 km/h,Light rain. Broken clouds.,1017 mbar,87%
201503271720,6°C,Wind blowing from 250° West-southwest to East-northeast,22 km/h,Broken clouds.,1017 mbar,81%
201503271750,6°C,Wind blowing from 260° West to East,24 km/h,Broken clouds.,1017 mbar,76%
201503271820,6°C,Wind blowing from 270° West to East,24 km/h,Light rain. Partly sunny.,1018 mbar,76%
201503271850,5°C,Wind blowing from 270° West to East,24 km/h,Light rain. Passing clouds.,1018 mbar,81%
201503271920,5°C,Wind blowing from 260° West to East,19 km/h,Light rain. Passing clouds.,1018 mbar,81%
201503271950,5°C,Wind blowing from 260° West to East,19 km/h,Light rain. Partly cloudy.,1019 mbar,81%
201503272020,6°C,Wind blowing from 260° West to East,24 km/h,Partly cloudy.,1019 mbar,76%
201503272050,6°C,Wind blowing from 280° West to East,26 km/h,Partly cloudy.,1019 mbar,76%
201503272120,5°C,Wind blowing from 280° West to East,22 km/h,Passing clouds.,1020 mbar,81%
201503272150,5°C,Wind blowing from 270° West to East,24 km/h,Partly cloudy.,1020 mbar,81%
201503272220,5°C,Wind blowing from 280° West to East,20 km/h,Passing clouds.,1020 mbar,81%
201503272250,5°C,Wind blowing from 290° West-northwest to East-southeast,19 km/h,Partly cloudy.,1021 mbar,81%
201503272320,5°C,Wind blowing from 270° West to East,17 km/h,Partly cloudy.,1021 mbar,81%
201503272350,5°C,Wind blowing from 270° West to East,17 km/h,Light rain. Partly cloudy.,1021 mbar,81%
201503280020,4°C,Wind blowing from 280° West to East,19 km/h,Passing clouds.,1021 mbar,87%
201503280050,4°C,Wind blowing from 270° West to East,15 km/h,Passing clouds.,1021 mbar,87%
201503280120,4°C,Wind blowing from 260° West to East,17 km/h,Clear.,1021 mbar,87%
201503280150,4°C,Wind blowing from 270° West to East,19 km/h,Clear.,1022 mbar,87%
201503280220,4°C,Wind blowing from 270° West to East,15 km/h,Clear.,1021 mbar,87%
201503280250,4°C,Wind blowing from 270° West to East,13 km/h,Passing clouds.,1021 mbar,87%
201503280320,4°C,Wind blowing from 260° West to East,11 km/h,Passing clouds.,1021 mbar,87%
201503280350,4°C,Wind blowing from 260° West to East,13 km/h,Passing clouds.,1022 mbar,87%
201503280420,4°C,Wind blowing from 260° West to East,13 km/h,Passing clouds.,1022 mbar,87%
201503280520,3°C,Wind blowing from 260° West to East,11 km/h,Passing clouds.,1022 mbar,93%
201503280550,3°C,Wind blowing from 260° West to East,11 km/h,Passing clouds.,1022 mbar,93%
201503280620,3°C,Wind blowing from 270° West to East,11 km/h,Partly sunny.,1022 mbar,93%
201503280650,3°C,Wind blowing from 260° West to East,11 km/h,Partly sunny.,1022 mbar,87%
201503280720,4°C,Wind blowing from 230° Southwest to Northeast,9 km/h,Partly sunny.,1022 mbar,87%
201503280750,4°C,Wind blowing from 250° West-southwest to East-northeast,11 km/h,Partly sunny.,1022 mbar,81%
201503280820,4°C,Wind blowing from 240° West-southwest to East-northeast,11 km/h,Passing clouds.,1022 mbar,81%
201503280850,5°C,Wind blowing from 240° West-southwest to East-northeast,9 km/h,Passing clouds.,1021 mbar,76%
201503280920,6°C,Wind blowing from 240° West-southwest to East-northeast,11 km/h,Passing clouds.,1021 mbar,61%
201503280950,6°C,Wind blowing from 260° West to East,9 km/h,Scattered clouds.,1021 mbar,61%
201503281020,6°C,Wind blowing from 280° West to East,11 km/h,Scattered clouds.,1021 mbar,53%
201503281050,7°C,Wind blowing from 250° West-southwest to East-northeast,17 km/h,Partly sunny.,1020 mbar,53%
201503281120,8°C,Wind blowing from 240° West-southwest to East-northeast,15 km/h,Scattered clouds.,1020 mbar,46%
201503281150,8°C,Wind blowing from 240° West-southwest to East-northeast,17 km/h,Scattered clouds.,1019 mbar,46%
201503281220,9°C,Wind blowing from 220° Southwest to Northeast,19 km/h,Scattered clouds.,1019 mbar,46%
201503281250,9°C,Wind blowing from 250° West-southwest to East-northeast,17 km/h,Passing clouds.,1018 mbar,46%
201503281320,10°C,Wind blowing from 220° Southwest to Northeast,20 km/h,Passing clouds.,1018 mbar,40%
201503281350,10°C,Wind blowing from 230° Southwest to Northeast,19 km/h,Passing clouds.,1017 mbar,43%
201503281420,10°C,Wind blowing from 230° Southwest to Northeast,22 km/h,Sunny.,1017 mbar,47%
201503281450,10°C,Wind blowing from 220° Southwest to Northeast,19 km/h,Sunny.,1016 mbar,43%
201503281520,11°C,Wind blowing from 220° Southwest to Northeast,22 km/h,Sunny.,1016 mbar,44%
201503281550,11°C,Wind blowing from 240° West-southwest to East-northeast,19 km/h,Sunny.,1015 mbar,41%
201503281620,11°C,Wind blowing from 220° Southwest to Northeast,19 km/h,Sunny.,1015 mbar,41%
201503281650,11°C,Wind blowing from 220° Southwest to Northeast,22 km/h,Sunny.,1014 mbar,44%
201503281720,10°C,Wind blowing from 210° South-southwest to North-northeast,19 km/h,Sunny.,1014 mbar,47%
201503281750,10°C,Wind blowing from 210° South-southwest to North-northeast,17 km/h,Sunny.,1014 mbar,47%
201503281820,10°C,Wind blowing from 210° South-southwest to North-northeast,19 km/h,Light rain. Clear.,1014 mbar,47%
201503281850,8°C,Wind blowing from 230° Southwest to Northeast,22 km/h,Light rain. Mostly cloudy.,1014 mbar,66%
201503281920,7°C,Wind blowing from 240° West-southwest to East-northeast,17 km/h,Light rain. Passing clouds.,1013 mbar,76%
201503281950,7°C,Wind blowing from 230° Southwest to Northeast,15 km/h,Light rain. Mostly cloudy.,1013 mbar,81%
201503282020,7°C,Wind blowing from 210° South-southwest to North-northeast,15 km/h,Light rain. Partly cloudy.,1013 mbar,81%
201503282050,7°C,Wind blowing from 210° South-southwest to North-northeast,17 km/h,Passing clouds.,1013 mbar,76%
201503282120,7°C,Wind blowing from 230° Southwest to Northeast,24 km/h,Light rain. Passing clouds.,1012 mbar,81%
201503282150,7°C,Wind blowing from 230° Southwest to Northeast,24 km/h,Light rain. Passing clouds.,1012 mbar,81%
201503282220,7°C,Wind blowing from 220° Southwest to Northeast,24 km/h,Passing clouds.,1011 mbar,81%
201503282250,7°C,Wind blowing from 210° South-southwest to North-northeast,19 km/h,Passing clouds.,1011 mbar,87%
201503282320,7°C,Wind blowing from 210° South-southwest to North-northeast,20 km/h,Passing clouds.,1011 mbar,87%
201503282350,7°C,Wind blowing from 220° Southwest to Northeast,26 km/h,Passing clouds.,1010 mbar,87%
201503290020,7°C,Wind blowing from 210° South-southwest to North-northeast,28 km/h,Partly cloudy.,1010 mbar,87%
201503290050,8°C,Wind blowing from 210° South-southwest to North-northeast,26 km/h,Passing clouds.,1010 mbar,87%
201503290120,8°C,Wind blowing from 200° South-southwest to North-northeast,24 km/h,Light rain. Partly cloudy.,1009 mbar,87%
201503290150,7°C,Wind blowing from 200° South-southwest to North-northeast,20 km/h,Partly cloudy.,1009 mbar,93%
201503290320,7°C,Wind blowing from 200° South-southwest to North-northeast,24 km/h,Passing clouds.,1008 mbar,93%
201503290350,8°C,Wind blowing from 210° South-southwest to North-northeast,24 km/h,Light rain. Passing clouds.,1008 mbar,87%
201503290420,8°C,Wind blowing from 220° Southwest to Northeast,28 km/h,Light rain. Passing clouds.,1007 mbar,93%
201503290450,8°C,Wind blowing from 210° South-southwest to North-northeast,28 km/h,Partly cloudy.,1006 mbar,93%
201503290520,9°C,Wind blowing from 210° South-southwest to North-northeast,28 km/h,Passing clouds.,1006 mbar,87%
201503290550,9°C,Wind blowing from 210° South-southwest to North-northeast,24 km/h,Passing clouds.,1005 mbar,87%
201503290620,9°C,Wind blowing from 210° South-southwest to North-northeast,24 km/h,Passing clouds.,1005 mbar,87%
201503290650,9°C,Wind blowing from 230° Southwest to Northeast,28 km/h,Light rain. Passing clouds.,1005 mbar,87%
201503290720,9°C,Wind blowing from 220° Southwest to Northeast,30 km/h,Partly cloudy.,1005 mbar,87%
201503290750,10°C,Wind blowing from 230° Southwest to Northeast,22 km/h,Partly cloudy.,1005 mbar,82%
201503290820,10°C,Wind blowing from 230° Southwest to Northeast,30 km/h,Broken clouds.,1004 mbar,82%
201503290850,10°C,Wind blowing from 240° West-southwest to East-northeast,35 km/h,Broken clouds.,1004 mbar,82%
201503290920,10°C,Wind blowing from 250° West-southwest to East-northeast,39 km/h,Light rain. Broken clouds.,1004 mbar,82%
201503290950,11°C,Wind blowing from 250° West-southwest to East-northeast,32 km/h,Broken clouds.,1004 mbar,77%
201503291020,11°C,Wind blowing from 250° West-southwest to East-northeast,33 km/h,Broken clouds.,1004 mbar,72%
201503291050,11°C,Wind blowing from 240° West-southwest to East-northeast,32 km/h,Partly sunny.,1003 mbar,67%
201503291120,11°C,Wind blowing from 230° Southwest to Northeast,30 km/h,Light rain. Broken clouds.,1003 mbar,67%
201503291150,10°C,Wind blowing from 240° West-southwest to East-northeast,32 km/h,Light rain. Broken clouds.,1003 mbar,76%
201503291220,10°C,Wind blowing from 220° Southwest to Northeast,26 km/h,Light rain. Broken clouds.,1002 mbar,82%
201503291250,10°C,Wind blowing from 230° Southwest to Northeast,33 km/h,Light rain. More clouds than sun.,1002 mbar,76%
201503291320,9°C,Wind blowing from 240° West-southwest to East-northeast,41 km/h,Light rain. More clouds than sun.,1002 mbar,82%
201503291350,9°C,Wind blowing from 240° West-southwest to East-northeast,30 km/h,Light rain. Mostly cloudy.,1001 mbar,82%
201503291420,9°C,Wind blowing from 240° West-southwest to East-northeast,28 km/h,Light rain. More clouds than sun.,1001 mbar,87%
201503291450,9°C,Wind blowing from 230° Southwest to Northeast,32 km/h,Light rain. More clouds than sun.,1000 mbar,87%
201503291520,9°C,Wind blowing from 220° Southwest to Northeast,33 km/h,Light rain. More clouds than sun.,999 mbar,87%
201503291550,9°C,Wind blowing from 220° Southwest to Northeast,33 km/h,Light rain. More clouds than sun.,999 mbar,87%
201503291620,9°C,Wind blowing from 220° Southwest to Northeast,32 km/h,Light rain. More clouds than sun.,998 mbar,87%
201503291650,9°C,Wind blowing from 220° Southwest to Northeast,30 km/h,Light rain. More clouds than sun.,997 mbar,87%
201503291720,9°C,Wind blowing from 220° Southwest to Northeast,32 km/h,Light rain. Mostly cloudy.,996 mbar,87%
201503291750,10°C,Wind blowing from 220° Southwest to Northeast,33 km/h,Light rain. Partly sunny.,996 mbar,82%
201503291820,10°C,Wind blowing from 210° South-southwest to North-northeast,33 km/h,Light rain. Partly sunny.,995 mbar,82%
201503291850,10°C,Wind blowing from 220° Southwest to Northeast,32 km/h,Light rain. Partly sunny.,994 mbar,82%
201503291920,9°C,Wind blowing from 220° Southwest to Northeast,33 km/h,Light rain. Partly sunny.,993 mbar,87%
201503291950,9°C,Wind blowing from 210° South-southwest to North-northeast,33 km/h,Light rain. Mostly cloudy.,992 mbar,87%
201503292020,9°C,Wind blowing from 210° South-southwest to North-northeast,37 km/h,Light rain. Mostly cloudy.,991 mbar,87%
201503292050,10°C,Wind blowing from 220° Southwest to Northeast,41 km/h,Light rain. Mostly cloudy.,991 mbar,88%
201503292120,10°C,Wind blowing from 230° Southwest to Northeast,39 km/h,Light rain. Mostly cloudy.,990 mbar,88%
201503292150,10°C,Wind blowing from 240° West-southwest to East-northeast,33 km/h,Sprinkles. Passing clouds.,990 mbar,88%
201503292220,9°C,Wind blowing from 240° West-southwest to East-northeast,37 km/h,Light rain. Mostly cloudy.,990 mbar,94%
201503292250,9°C,Wind blowing from 250° West-southwest to East-northeast,44 km/h,Sprinkles. Passing clouds.,989 mbar,87%
201503292320,6°C,Wind blowing from 290° West-northwest to East-southeast,57 km/h,Sprinkles. Partly cloudy.,991 mbar,93%
201503292350,7°C,Wind blowing from 270° West to East,43 km/h,Light rain. Clear.,991 mbar,81%
201503300020,7°C,Wind blowing from 260° West to East,35 km/h,Passing clouds.,991 mbar,81%
201503300050,7°C,Wind blowing from 260° West to East,39 km/h,Passing clouds.,991 mbar,81%
201503300120,7°C,Wind blowing from 250° West-southwest to East-northeast,41 km/h,Passing clouds.,992 mbar,76%
201503300150,7°C,Wind blowing from 260° West to East,39 km/h,Passing clouds.,992 mbar,76%
201503300220,6°C,Wind blowing from 270° West to East,35 km/h,Partly cloudy.,993 mbar,81%
201503300250,6°C,Wind blowing from 290° West-northwest to East-southeast,33 km/h,Partly cloudy.,994 mbar,76%
201503300320,6°C,Wind blowing from 260° West to East,32 km/h,Partly cloudy.,994 mbar,76%
201503300350,6°C,Wind blowing from 250° West-southwest to East-northeast,28 km/h,Partly cloudy.,993 mbar,81%
201503300420,6°C,Wind blowing from 250° West-southwest to East-northeast,30 km/h,Passing clouds.,993 mbar,76%
201503300450,5°C,Wind blowing from 250° West-southwest to East-northeast,30 km/h,Passing clouds.,993 mbar,81%
201503300520,5°C,Wind blowing from 260° West to East,33 km/h,Light rain. Passing clouds.,993 mbar,81%
201503300550,5°C,Wind blowing from 250° West-southwest to East-northeast,30 km/h,Light rain. Partly cloudy.,993 mbar,81%
201503300620,4°C,Wind blowing from 260° West to East,39 km/h,Sprinkles. Passing clouds.,994 mbar,93%
201503300650,4°C,Wind blowing from 260° West to East,33 km/h,Passing clouds.,994 mbar,87%
201503300720,4°C,Wind blowing from 270° West to East,43 km/h,Passing clouds.,994 mbar,81%
201503300750,4°C,Wind blowing from 260° West to East,39 km/h,Passing clouds.,995 mbar,81%
201503300820,4°C,Wind blowing from 260° West to East,43 km/h,Passing clouds.,995 mbar,81%
201503300850,5°C,Wind blowing from 270° West to East,43 km/h,Passing clouds.,995 mbar,76%
201503300920,5°C,Wind blowing from 270° West to East,44 km/h,Passing clouds.,996 mbar,76%
201503300950,6°C,Wind blowing from 260° West to East,43 km/h,Scattered clouds.,996 mbar,71%
201503301020,6°C,Wind blowing from 280° West to East,37 km/h,Scattered clouds.,997 mbar,71%
201503301050,6°C,Wind blowing from 280° West to East,39 km/h,Scattered clouds.,997 mbar,61%
201503301120,7°C,Wind blowing from 280° West to East,48 km/h,Scattered showers. Scattered clouds.,998 mbar,53%
201503301150,3°C,Wind blowing from 300° West-northwest to East-southeast,46 km/h,Sprinkles. Partly sunny.,999 mbar,81%
201503301220,5°C,Wind blowing from 290° West-northwest to East-southeast,33 km/h,Passing clouds.,999 mbar,81%
201503301250,6°C,Wind blowing from 300° West-northwest to East-southeast,43 km/h,Sprinkles. Passing clouds.,999 mbar,71%
201503301320,6°C,Wind blowing from 270° West to East,46 km/h,Scattered clouds.,1000 mbar,71%
201503301350,5°C,Wind blowing from 270° West to East,43 km/h,Passing clouds.,1000 mbar,87%
201503301420,7°C,Wind blowing from 290° West-northwest to East-southeast,46 km/h,Scattered clouds.,1001 mbar,66%
201503301450,8°C,Wind blowing from 280° West to East,52 km/h,Scattered clouds.,1001 mbar,57%
201503301520,2°C,Wind blowing from 310° Northwest to Southeast,52 km/h,Sleet. Partly sunny.,1002 mbar,93%
201503301550,4°C,Wind blowing from 270° West to East,46 km/h,Scattered showers. Scattered clouds.,1002 mbar,93%
201503301620,6°C,Wind blowing from 290° West-northwest to East-southeast,39 km/h,Scattered clouds.,1003 mbar,71%
201503301650,6°C,Wind blowing from 300° West-northwest to East-southeast,43 km/h,Scattered clouds.,1003 mbar,66%
201503301720,4°C,Wind blowing from 290° West-northwest to East-southeast,43 km/h,Sprinkles. Scattered clouds.,1004 mbar,75%
201503301750,4°C,Wind blowing from 290° West-northwest to East-southeast,41 km/h,Scattered clouds.,1005 mbar,75%
201503301820,4°C,Wind blowing from 290° West-northwest to East-southeast,30 km/h,Sprinkles. Broken clouds.,1006 mbar,81%
201503301850,2°C,Wind blowing from 320° Northwest to Southeast,39 km/h,Snow flurries. Broken clouds.,1006 mbar,93%
201503301920,3°C,Wind blowing from 280° West to East,24 km/h,Scattered clouds.,1007 mbar,87%
201503301950,3°C,Wind blowing from 270° West to East,22 km/h,Scattered clouds.,1007 mbar,81%
201503302020,3°C,Wind blowing from 280° West to East,24 km/h,Passing clouds.,1008 mbar,81%
201503302050,2°C,Wind blowing from 250° West-southwest to East-northeast,22 km/h,Clear.,1008 mbar,87%
201503302120,2°C,Wind blowing from 250° West-southwest to East-northeast,22 km/h,Clear.,1008 mbar,87%
201503302150,2°C,Wind blowing from 250° West-southwest to East-northeast,22 km/h,Clear.,1008 mbar,87%
201503302220,2°C,Wind blowing from 250° West-southwest to East-northeast,20 km/h,Clear.,1008 mbar,81%
201503302250,2°C,Wind blowing from 230° Southwest to Northeast,15 km/h,Clear.,1008 mbar,75%
201503302320,2°C,Wind blowing from 230° Southwest to Northeast,19 km/h,Clear.,1008 mbar,75%
201503302350,2°C,Wind blowing from 230° Southwest to Northeast,22 km/h,Clear.,1008 mbar,75%
201503310020,2°C,Wind blowing from 230° Southwest to Northeast,26 km/h,Clear.,1007 mbar,75%
201503310050,3°C,Wind blowing from 220° Southwest to Northeast,20 km/h,Clear.,1007 mbar,75%
201503310120,3°C,Wind blowing from 210° South-southwest to North-northeast,20 km/h,Clear.,1006 mbar,70%
201503310220,4°C,Wind blowing from 210° South-southwest to North-northeast,22 km/h,Overcast.,1004 mbar,65%
201503310250,4°C,Wind blowing from 210° South-southwest to North-northeast,24 km/h,Light rain. Mostly cloudy.,1002 mbar,70%
201503310320,2°C,Wind blowing from 200° South-southwest to North-northeast,26 km/h,Light rain. Overcast.,1001 mbar,93%
201503310350,2°C,Wind blowing from 190° South to North,26 km/h,Light rain. Overcast.,999 mbar,93%
201503310420,1°C,Wind blowing from 190° South to North,26 km/h,Rain. Passing clouds.,998 mbar,100%
201503310450,1°C,Wind blowing from 180° South to North,24 km/h,Light rain. Partly cloudy.,996 mbar,100%
201503310520,2°C,Wind blowing from 180° South to North,22 km/h,Light rain. Mostly cloudy.,994 mbar,100%
201503310550,3°C,Wind blowing from 190° South to North,24 km/h,Light rain. Passing clouds.,992 mbar,93%
201503310620,4°C,Wind blowing from 200° South-southwest to North-northeast,26 km/h,Light rain. Passing clouds.,991 mbar,93%
201503310650,6°C,Wind blowing from 220° Southwest to Northeast,32 km/h,Light rain. Partly cloudy.,989 mbar,93%
201503310720,7°C,Wind blowing from 230° Southwest to Northeast,35 km/h,Light rain. Partly cloudy.,989 mbar,93%
201503310750,7°C,Wind blowing from 220° Southwest to Northeast,35 km/h,Light rain. Partly cloudy.,989 mbar,93%
201503310820,9°C,Wind blowing from 230° Southwest to Northeast,33 km/h,Light rain. Partly sunny.,988 mbar,94%
201503310850,10°C,Wind blowing from 250° West-southwest to East-northeast,57 km/h,Sprinkles. Scattered clouds.,988 mbar,82%
201503310920,11°C,Wind blowing from 250° West-southwest to East-northeast,57 km/h,Sprinkles. Scattered clouds.,987 mbar,77%
201503310950,11°C,Wind blowing from 250° West-southwest to East-northeast,67 km/h,Sprinkles. Scattered clouds.,988 mbar,77%
201503311020,10°C,Wind blowing from 260° West to East,57 km/h,Rain showers. Broken clouds.,989 mbar,82%
201503311050,6°C,Wind blowing from 310° Northwest to Southeast,30 km/h,Sprinkles. Partly sunny.,991 mbar,87%
201503311120,7°C,Wind blowing from 280° West to East,43 km/h,Rain showers. Partly sunny.,992 mbar,87%
201503311150,8°C,Wind blowing from 280° West to East,50 km/h,Partly sunny.,992 mbar,87%
201503311220,10°C,Wind blowing from 270° West to East,46 km/h,Passing clouds.,992 mbar,71%
201503311250,9°C,Wind blowing from 270° West to East,63 km/h,Sprinkles. Scattered clouds.,992 mbar,76%
201503311320,10°C,Wind blowing from 270° West to East,57 km/h,Scattered clouds.,992 mbar,67%
201503311350,10°C,Wind blowing from 270° West to East,59 km/h,Scattered showers. Scattered clouds.,993 mbar,67%
201503311420,10°C,Wind blowing from 270° West to East,52 km/h,Scattered showers. Scattered clouds.,993 mbar,67%
201503311450,8°C,Wind blowing from 270° West to East,65 km/h,Rain showers. Partly sunny.,994 mbar,71%
201503311520,7°C,Wind blowing from 290° West-northwest to East-southeast,46 km/h,Sprinkles. Passing clouds.,995 mbar,87%
