time,temp,wind_dir,wind_speed,weather_text,barometer,humidity
202301290650,-6°C,Wind blowing from 220° Southwest to Northeast,19 km/h,Passing clouds.,1026 mbar,86%
202301290720,-5°C,Wind blowing from 230° Southwest to Northeast,22 km/h,Passing clouds.,1026 mbar,86%
202301290750,-5°C,Wind blowing from 240° West-southwest to East-northeast,22 km/h,Passing clouds.,1027 mbar,86%
202301290820,-5°C,Wind blowing from 240° West-southwest to East-northeast,20 km/h,Partly sunny.,1027 mbar,86%
202301290850,-5°C,Wind blowing from 240° West-southwest to East-northeast,17 km/h,Partly sunny.,1027 mbar,86%
202301290920,-5°C,Wind blowing from 220° Southwest to Northeast,17 km/h,Partly sunny.,1027 mbar,93%
202301290950,-5°C,Wind blowing from 220° Southwest to Northeast,20 km/h,Overcast.,1027 mbar,86%
202301291020,-4°C,Wind blowing from 210° South-southwest to North-northeast,20 km/h,Partly sunny.,1027 mbar,86%
202301291050,-3°C,Wind blowing from 210° South-southwest to North-northeast,24 km/h,Overcast.,1027 mbar,86%
202301291120,-3°C,Wind blowing from 210° South-southwest to North-northeast,20 km/h,Overcast.,1026 mbar,86%
202301291150,-3°C,Wind blowing from 230° Southwest to Northeast,19 km/h,Overcast.,1026 mbar,86%
202301291220,-2°C,Wind blowing from 230° Southwest to Northeast,17 km/h,Partly sunny.,1025 mbar,86%
202301291250,-1°C,Wind blowing from 230° Southwest to Northeast,19 km/h,Partly sunny.,1025 mbar,80%
202301291320,-1°C,Wind blowing from 230° Southwest to Northeast,20 km/h,Passing clouds.,1025 mbar,80%
202301291350,-1°C,Wind blowing from 240° West-southwest to East-northeast,22 km/h,Sunny.,1024 mbar,80%
202301291420,-1°C,Wind blowing from 240° West-southwest to East-northeast,22 km/h,Scattered clouds.,1024 mbar,80%
202301291450,-1°C,Wind blowing from 230° Southwest to Northeast,20 km/h,Partly sunny.,1023 mbar,80%
202301291520,-1°C,Wind blowing from 250° West-southwest to East-northeast,24 km/h,Partly sunny.,1023 mbar,80%
202301291550,-1°C,Wind blowing from 250° West-southwest to East-northeast,19 km/h,Passing clouds.,1023 mbar,80%
202301291620,-2°C,Wind blowing from 240° West-southwest to East-northeast,20 km/h,Sunny.,1023 mbar,80%
202301291650,-2°C,Wind blowing from 230° Southwest to Northeast,11 km/h,Partly sunny.,1023 mbar,80%
202301291720,-2°C,Wind blowing from 240° West-southwest to East-northeast,11 km/h,Overcast.,1023 mbar,80%
202301291750,-3°C,Wind blowing from 240° West-southwest to East-northeast,9 km/h,Passing clouds.,1023 mbar,86%
202301291820,-3°C,Wind blowing from 260° West to East,11 km/h,Overcast.,1023 mbar,86%
202301291850,-3°C,Wind blowing from 230° Southwest to Northeast,13 km/h,Passing clouds.,1023 mbar,80%
202301291920,-4°C,Wind blowing from 220° Southwest to Northeast,13 km/h,Passing clouds.,1022 mbar,86%
202301292020,-4°C,Wind blowing from 230° Southwest to Northeast,13 km/h,Clear.,1021 mbar,86%
202301292050,-4°C,Wind blowing from 240° West-southwest to East-northeast,17 km/h,Clear.,1021 mbar,86%
202301292120,-4°C,Wind blowing from 250° West-southwest to East-northeast,19 km/h,Clear.,1021 mbar,86%
202301292150,-3°C,Wind blowing from 220° Southwest to Northeast,17 km/h,Overcast.,1021 mbar,80%
202301292220,-3°C,Wind blowing from 230° Southwest to Northeast,26 km/h,Passing clouds.,1020 mbar,80%
202301292250,-3°C,Wind blowing from 220° Southwest to Northeast,33 km/h,Passing clouds.,1019 mbar,80%
202301292320,-2°C,Wind blowing from 220° Southwest to Northeast,30 km/h,Passing clouds.,1018 mbar,74%
202301292350,-2°C,Wind blowing from 220° Southwest to Northeast,24 km/h,Overcast.,1018 mbar,80%
202301300020,-2°C,Wind blowing from 220° Southwest to Northeast,24 km/h,Overcast.,1018 mbar,80%
202301300150,-2°C,Wind blowing from 220° Southwest to Northeast,30 km/h,Partly cloudy.,1016 mbar,86%
202301300220,-1°C,Wind blowing from 220° Southwest to Northeast,32 km/h,Overcast.,1015 mbar,80%
202301300250,-1°C,Wind blowing from 210° South-southwest to North-northeast,19 km/h,Passing clouds.,1015 mbar,86%
202301300320,0°C,Wind blowing from 190° South to North,19 km/h,Overcast.,1015 mbar,80%
202301300350,0°C,Wind blowing from 210° South-southwest to North-northeast,20 km/h,Mostly cloudy.,1014 mbar,87%
202301300420,1°C,Wind blowing from 240° West-southwest to East-northeast,39 km/h,Partly cloudy.,1013 mbar,81%
202301300450,1°C,Wind blowing from 230° Southwest to Northeast,33 km/h,Passing clouds.,1013 mbar,81%
202301300520,1°C,Wind blowing from 220° Southwest to Northeast,35 km/h,Passing clouds.,1012 mbar,87%
202301300550,1°C,Wind blowing from 200° South-southwest to North-northeast,28 km/h,Overcast.,1013 mbar,87%
202301300620,2°C,Wind blowing from 230° Southwest to Northeast,32 km/h,Light snow. Overcast.,1011 mbar,81%
202301300650,2°C,Wind blowing from 230° Southwest to Northeast,39 km/h,Passing clouds.,1011 mbar,87%
202301300720,2°C,Wind blowing from 230° Southwest to Northeast,35 km/h,Passing clouds.,1011 mbar,87%
202301300750,2°C,Wind blowing from 230° Southwest to Northeast,37 km/h,Drizzle. Overcast.,1011 mbar,87%
202301300820,2°C,Wind blowing from 230° Southwest to Northeast,37 km/h,Drizzle. Partly sunny.,1011 mbar,87%
202301300850,2°C,Wind blowing from 230° Southwest to Northeast,35 km/h,Partly sunny.,1011 mbar,87%
202301300920,2°C,Wind blowing from 230° Southwest to Northeast,33 km/h,Partly sunny.,1011 mbar,87%
202301300950,2°C,Wind blowing from 220° Southwest to Northeast,26 km/h,Mostly cloudy.,1011 mbar,87%
202301301020,2°C,Wind blowing from 240° West-southwest to East-northeast,33 km/h,Partly sunny.,1011 mbar,87%
202301301050,2°C,Wind blowing from 250° West-southwest to East-northeast,44 km/h,Drizzle. Partly sunny.,1011 mbar,87%
202301301120,2°C,Wind blowing from 260° West to East,37 km/h,Drizzle. Mostly cloudy.,1012 mbar,87%
202301301150,1°C,Wind blowing from 250° West-southwest to East-northeast,26 km/h,Light rain. Partly sunny.,1012 mbar,93%
202301301220,1°C,Wind blowing from 260° West to East,30 km/h,Partly sunny.,1011 mbar,93%
202301301320,2°C,Wind blowing from 250° West-southwest to East-northeast,39 km/h,Sprinkles. Scattered clouds.,1011 mbar,87%
202301301350,2°C,Wind blowing from 260° West to East,30 km/h,Light rain. Partly sunny.,1011 mbar,93%
202301301420,2°C,Wind blowing from 260° West to East,37 km/h,Drizzle. Partly sunny.,1011 mbar,87%
202301301450,2°C,Wind blowing from 260° West to East,41 km/h,Partly sunny.,1011 mbar,93%
202301301520,2°C,Wind blowing from 270° West to East,39 km/h,Passing clouds.,1011 mbar,93%
202301301550,3°C,Wind blowing from 260° West to East,33 km/h,Passing clouds.,1011 mbar,81%
202301301620,3°C,Wind blowing from 290° West-northwest to East-southeast,33 km/h,Broken clouds.,1012 mbar,81%
202301301650,3°C,Wind blowing from 290° West-northwest to East-southeast,33 km/h,Broken clouds.,1013 mbar,81%
202301301720,3°C,Wind blowing from 290° West-northwest to East-southeast,32 km/h,Passing clouds.,1013 mbar,81%
202301301750,3°C,Wind blowing from 290° West-northwest to East-southeast,33 km/h,Passing clouds.,1014 mbar,81%
202301301820,3°C,Wind blowing from 280° West to East,33 km/h,Passing clouds.,1014 mbar,81%
202301301850,3°C,Wind blowing from 280° West to East,30 km/h,Clear.,1015 mbar,75%
202301301920,2°C,Wind blowing from 280° West to East,24 km/h,Passing clouds.,1015 mbar,81%
202301301950,2°C,Wind blowing from 270° West to East,26 km/h,Passing clouds.,1015 mbar,87%
202301302020,2°C,Wind blowing from 260° West to East,22 km/h,Passing clouds.,1016 mbar,87%
202301302050,2°C,Wind blowing from 260° West to East,20 km/h,Passing clouds.,1016 mbar,87%
202301302120,2°C,Wind blowing from 260° West to East,19 km/h,Passing clouds.,1017 mbar,87%
202301302150,2°C,Wind blowing from 260° West to East,22 km/h,Partly cloudy.,1017 mbar,87%
202301302220,2°C,Wind blowing from 280° West to East,28 km/h,Passing clouds.,1017 mbar,87%
202301302250,3°C,Wind blowing from 290° West-northwest to East-southeast,26 km/h,Partly cloudy.,1018 mbar,75%
202301302320,2°C,Wind blowing from 260° West to East,22 km/h,Passing clouds.,1018 mbar,87%
202301302350,2°C,Wind blowing from 250° West-southwest to East-northeast,26 km/h,Passing clouds.,1019 mbar,87%
202301310020,2°C,Wind blowing from 270° West to East,26 km/h,Passing clouds.,1019 mbar,87%
202301310150,2°C,Wind blowing from 270° West to East,32 km/h,Overcast.,1019 mbar,87%
202301310220,2°C,Wind blowing from 280° West to East,24 km/h,Partly cloudy.,1020 mbar,87%
202301310250,2°C,Wind blowing from 270° West to East,20 km/h,Light rain. Passing clouds.,1020 mbar,87%
202301310320,2°C,Wind blowing from 270° West to East,32 km/h,Passing clouds.,1020 mbar,87%
202301310350,2°C,Wind blowing from 270° West to East,32 km/h,Passing clouds.,1020 mbar,81%
202301310420,2°C,Wind blowing from 280° West to East,24 km/h,Mostly cloudy.,1021 mbar,87%
202301310450,2°C,Wind blowing from 280° West to East,24 km/h,Passing clouds.,1021 mbar,81%
202301310520,2°C,Wind blowing from 250° West-southwest to East-northeast,24 km/h,Passing clouds.,1021 mbar,81%
202301310550,2°C,Wind blowing from 270° West to East,26 km/h,Passing clouds.,1021 mbar,81%
202301310620,1°C,Wind blowing from 260° West to East,22 km/h,Passing clouds.,1021 mbar,87%
202301310650,1°C,Wind blowing from 240° West-southwest to East-northeast,19 km/h,Passing clouds.,1021 mbar,87%
202301310720,1°C,Wind blowing from 260° West to East,19 km/h,Passing clouds.,1021 mbar,87%
202301310750,2°C,Wind blowing from 250° West-southwest to East-northeast,20 km/h,Overcast.,1021 mbar,81%
202301310820,2°C,Wind blowing from 240° West-southwest to East-northeast,19 km/h,Partly sunny.,1021 mbar,81%
202301310850,2°C,Wind blowing from 220° Southwest to Northeast,15 km/h,Partly sunny.,1021 mbar,81%
202301310920,2°C,Wind blowing from 230° Southwest to Northeast,20 km/h,Partly sunny.,1021 mbar,81%
202301310950,3°C,Wind blowing from 210° South-southwest to North-northeast,17 km/h,Partly sunny.,1020 mbar,75%
202301311020,3°C,Wind blowing from 230° Southwest to Northeast,24 km/h,Partly sunny.,1020 mbar,81%
202301311050,3°C,Wind blowing from 220° Southwest to Northeast,19 km/h,Broken clouds.,1020 mbar,81%
202301311120,3°C,Wind blowing from 230° Southwest to Northeast,24 km/h,Mostly cloudy.,1020 mbar,81%
202301311150,3°C,Wind blowing from 230° Southwest to Northeast,32 km/h,Broken clouds.,1019 mbar,81%
202301311220,3°C,Wind blowing from 230° Southwest to Northeast,30 km/h,Partly sunny.,1019 mbar,81%
202301311250,3°C,Wind blowing from 230° Southwest to Northeast,37 km/h,Drizzle. Mostly cloudy.,1018 mbar,81%
202301311320,3°C,Wind blowing from 230° Southwest to Northeast,35 km/h,Drizzle. Overcast.,1017 mbar,81%
202301311350,3°C,Wind blowing from 230° Southwest to Northeast,37 km/h,Overcast.,1017 mbar,81%
202301311420,3°C,Wind blowing from 230° Southwest to Northeast,33 km/h,Overcast.,1016 mbar,81%
202301311450,3°C,Wind blowing from 230° Southwest to Northeast,37 km/h,Overcast.,1016 mbar,81%
202301311550,3°C,Wind blowing from 230° Southwest to Northeast,33 km/h,Partly sunny.,1016 mbar,87%
202301311620,3°C,Wind blowing from 230° Southwest to Northeast,32 km/h,Mostly cloudy.,1016 mbar,87%
202301311650,4°C,Wind blowing from 230° Southwest to Northeast,30 km/h,Partly sunny.,1016 mbar,81%
202301311720,4°C,Wind blowing from 240° West-southwest to East-northeast,26 km/h,Overcast.,1016 mbar,81%
202301311750,3°C,Wind blowing from 250° West-southwest to East-northeast,39 km/h,Passing clouds.,1016 mbar,87%
202301311820,3°C,Wind blowing from 250° West-southwest to East-northeast,37 km/h,Passing clouds.,1016 mbar,87%
202301311850,3°C,Wind blowing from 240° West-southwest to East-northeast,32 km/h,Passing clouds.,1016 mbar,87%
202301311920,3°C,Wind blowing from 240° West-southwest to East-northeast,33 km/h,Passing clouds.,1016 mbar,87%
202301311950,3°C,Wind blowing from 250° West-southwest to East-northeast,37 km/h,Clear.,1015 mbar,87%
202301312020,3°C,Wind blowing from 250° West-southwest to East-northeast,39 km/h,Clear.,1016 mbar,87%
202301312050,3°C,Wind blowing from 260° West to East,39 km/h,Passing clouds.,1016 mbar,93%
202301312120,3°C,Wind blowing from 260° West to East,37 km/h,Passing clouds.,1016 mbar,93%
202301312150,3°C,Wind blowing from 260° West to East,39 km/h,Passing clouds.,1016 mbar,93%
202301312220,3°C,Wind blowing from 250° West-southwest to East-northeast,26 km/h,Clear.,1016 mbar,87%
202301312320,4°C,Wind blowing from 260° West to East,28 km/h,Passing clouds.,1016 mbar,81%
202301312350,3°C,Wind blowing from 260° West to East,28 km/h,Passing clouds.,1016 mbar,87%
202302010020,3°C,Wind blowing from 270° West to East,26 km/h,Clear.,1016 mbar,87%
202302010220,3°C,Wind blowing from 250° West-southwest to East-northeast,24 km/h,Passing clouds.,1016 mbar,81%
202302010250,3°C,Wind blowing from 260° West to East,30 km/h,Passing clouds.,1016 mbar,81%
202302010320,3°C,Wind blowing from 260° West to East,30 km/h,Clear.,1015 mbar,81%
202302010350,3°C,Wind blowing from 260° West to East,30 km/h,Clear.,1015 mbar,81%
202302010420,3°C,Wind blowing from 250° West-southwest to East-northeast,28 km/h,Scattered showers. Passing clouds.,1015 mbar,81%
202302010450,3°C,Wind blowing from 260° West to East,26 km/h,Passing clouds.,1015 mbar,81%
202302010520,2°C,Wind blowing from 250° West-southwest to East-northeast,17 km/h,Partly cloudy.,1015 mbar,93%
202302010550,3°C,Wind blowing from 260° West to East,22 km/h,Clear.,1014 mbar,87%
202302010620,4°C,Wind blowing from 250° West-southwest to East-northeast,32 km/h,Clear.,1014 mbar,75%
202302010650,3°C,Wind blowing from 250° West-southwest to East-northeast,33 km/h,Partly cloudy.,1014 mbar,81%
202302010720,4°C,Wind blowing from 250° West-southwest to East-northeast,37 km/h,Passing clouds.,1013 mbar,75%
202302010750,4°C,Wind blowing from 250° West-southwest to East-northeast,39 km/h,Passing clouds.,1013 mbar,75%
202302010820,3°C,Wind blowing from 250° West-southwest to East-northeast,39 km/h,Passing clouds.,1013 mbar,81%
202302010850,4°C,Wind blowing from 260° West to East,39 km/h,Scattered clouds.,1013 mbar,75%
202302010920,3°C,Wind blowing from 260° West to East,43 km/h,Light rain. Broken clouds.,1014 mbar,81%
202302011020,3°C,Wind blowing from 260° West to East,43 km/h,Light rain. Passing clouds.,1014 mbar,87%
202302011120,5°C,Wind blowing from 260° West to East,39 km/h,Passing clouds.,1015 mbar,76%
202302011150,5°C,Wind blowing from 260° West to East,44 km/h,Passing clouds.,1014 mbar,81%
202302011220,5°C,Wind blowing from 270° West to East,44 km/h,Sunny.,1014 mbar,76%
202302011250,5°C,Wind blowing from 260° West to East,41 km/h,Passing clouds.,1014 mbar,76%
202302011320,5°C,Wind blowing from 260° West to East,39 km/h,Scattered clouds.,1014 mbar,76%
202302011350,5°C,Wind blowing from 260° West to East,41 km/h,Broken clouds.,1013 mbar,70%
202302011420,5°C,Wind blowing from 250° West-southwest to East-northeast,39 km/h,Scattered clouds.,1013 mbar,70%
202302011520,5°C,Wind blowing from 250° West-southwest to East-northeast,46 km/h,Passing clouds.,1012 mbar,70%
202302011550,5°C,Wind blowing from 250° West-southwest to East-northeast,44 km/h,Light rain. Partly sunny.,1012 mbar,70%
202302011620,4°C,Wind blowing from 250° West-southwest to East-northeast,43 km/h,Mostly cloudy.,1012 mbar,81%
202302011650,5°C,Wind blowing from 260° West to East,43 km/h,Broken clouds.,1012 mbar,76%
202302011720,5°C,Wind blowing from 270° West to East,48 km/h,Passing clouds.,1012 mbar,76%
202302011750,5°C,Wind blowing from 260° West to East,41 km/h,Thundershowers. Passing clouds.,1013 mbar,76%
202302011820,2°C,Wind blowing from 310° Northwest to Southeast,41 km/h,Heavy snow. Partly cloudy.,1014 mbar,93%
202302011850,2°C,Wind blowing from 300° West-northwest to East-southeast,39 km/h,Rain showers. Partly cloudy.,1014 mbar,93%
202302011920,2°C,Wind blowing from 290° West-northwest to East-southeast,26 km/h,Sprinkles. Passing clouds.,1014 mbar,93%
202302011950,2°C,Wind blowing from 270° West to East,24 km/h,Scattered showers. Passing clouds.,1014 mbar,93%
202302012020,2°C,Wind blowing from 280° West to East,26 km/h,Passing clouds.,1014 mbar,93%
202302012050,3°C,Wind blowing from 270° West to East,39 km/h,Sprinkles. Passing clouds.,1014 mbar,87%
202302012120,2°C,Wind blowing from 270° West to East,33 km/h,Passing clouds.,1014 mbar,93%
202302012150,2°C,Wind blowing from 270° West to East,28 km/h,Passing clouds.,1014 mbar,93%
202302012220,2°C,Wind blowing from 270° West to East,28 km/h,Passing clouds.,1014 mbar,93%
202302012350,2°C,Wind blowing from 260° West to East,30 km/h,Passing clouds.,1015 mbar,93%
202302020020,2°C,Wind blowing from 260° West to East,26 km/h,Passing clouds.,1015 mbar,87%
202302020150,2°C,Wind blowing from 270° West to East,26 km/h,Passing clouds.,1015 mbar,87%
202302020220,2°C,Wind blowing from 270° West to East,19 km/h,Passing clouds.,1016 mbar,87%
202302020250,2°C,Wind blowing from 260° West to East,17 km/h,Passing clouds.,1016 mbar,87%
202302020320,2°C,Wind blowing from 270° West to East,13 km/h,Passing clouds.,1016 mbar,87%
202302020350,2°C,Wind blowing from 270° West to East,15 km/h,Passing clouds.,1016 mbar,87%
202302020420,2°C,Wind blowing from 270° West to East,15 km/h,Passing clouds.,1016 mbar,87%
202302020450,2°C,Wind blowing from 270° West to East,17 km/h,Partly cloudy.,1016 mbar,87%
202302020520,3°C,Wind blowing from 270° West to East,20 km/h,Passing clouds.,1017 mbar,75%
202302020550,2°C,Wind blowing from 270° West to East,22 km/h,Passing clouds.,1017 mbar,81%
202302020620,2°C,Wind blowing from 270° West to East,24 km/h,Clear.,1017 mbar,81%
202302020650,2°C,Wind blowing from 270° West to East,28 km/h,Clear.,1017 mbar,87%
202302020720,3°C,Wind blowing from 270° West to East,22 km/h,Passing clouds.,1017 mbar,81%
202302020750,3°C,Wind blowing from 270° West to East,20 km/h,Passing clouds.,1018 mbar,81%
202302020820,2°C,Wind blowing from 250° West-southwest to East-northeast,20 km/h,Passing clouds.,1018 mbar,93%
202302020850,3°C,Wind blowing from 290° West-northwest to East-southeast,32 km/h,Scattered clouds.,1018 mbar,75%
202302020920,3°C,Wind blowing from 290° West-northwest to East-southeast,35 km/h,Scattered clouds.,1018 mbar,75%
202302020950,2°C,Wind blowing from 280° West to East,35 km/h,Passing clouds.,1019 mbar,87%
202302021020,1°C,Wind blowing from 270° West to East,39 km/h,Drizzle. Partly sunny.,1019 mbar,93%
202302021050,2°C,Wind blowing from 270° West to East,33 km/h,Drizzle. Partly sunny.,1020 mbar,93%
202302021120,2°C,Wind blowing from 260° West to East,24 km/h,Drizzle. Partly sunny.,1020 mbar,93%
202302021150,1°C,Wind blowing from 250° West-southwest to East-northeast,26 km/h,Passing clouds.,1020 mbar,100%
202302021220,1°C,Wind blowing from 250° West-southwest to East-northeast,32 km/h,Drizzle. Partly sunny.,1020 mbar,100%
202302021250,2°C,Wind blowing from 260° West to East,26 km/h,Broken clouds.,1020 mbar,93%
202302021320,2°C,Wind blowing from 270° West to East,30 km/h,Scattered clouds.,1020 mbar,93%
202302021350,2°C,Wind blowing from 260° West to East,28 km/h,Passing clouds.,1020 mbar,93%
202302021420,2°C,Wind blowing from 260° West to East,24 km/h,Passing clouds.,1020 mbar,93%
202302021520,2°C,Wind blowing from 260° West to East,22 km/h,Overcast.,1021 mbar,93%
202302021620,2°C,Wind blowing from 270° West to East,22 km/h,Low clouds.,1022 mbar,93%
202302021650,2°C,Wind blowing from 270° West to East,22 km/h,Partly sunny.,1022 mbar,93%
202302021720,2°C,Wind blowing from 270° West to East,20 km/h,Mostly cloudy.,1023 mbar,93%
202302021750,2°C,Wind blowing from 270° West to East,20 km/h,Partly cloudy.,1023 mbar,93%
202302021820,2°C,Wind blowing from 260° West to East,19 km/h,Passing clouds.,1024 mbar,93%
202302021850,2°C,Wind blowing from 250° West-southwest to East-northeast,17 km/h,Light rain. Mostly cloudy.,1024 mbar,93%
202302021920,2°C,Wind blowing from 250° West-southwest to East-northeast,19 km/h,Light rain. Overcast.,1024 mbar,93%
202302021950,1°C,Wind blowing from 250° West-southwest to East-northeast,15 km/h,Light rain. Overcast.,1024 mbar,100%
202302022020,1°C,Wind blowing from 230° Southwest to Northeast,13 km/h,Light rain. Mostly cloudy.,1024 mbar,100%
202302022050,1°C,Wind blowing from 230° Southwest to Northeast,13 km/h,Light rain. Mostly cloudy.,1024 mbar,100%
202302022120,1°C,Wind blowing from 200° South-southwest to North-northeast,9 km/h,Light rain. Passing clouds.,1024 mbar,100%
202302022150,1°C,Wind blowing from 190° South to North,11 km/h,Light rain. Passing clouds.,1024 mbar,100%
202302022220,1°C,Wind blowing from 180° South to North,15 km/h,Passing clouds.,1023 mbar,100%
202302022250,1°C,Wind blowing from 190° South to North,17 km/h,Passing clouds.,1023 mbar,100%
202302022320,2°C,Wind blowing from 190° South to North,17 km/h,Passing clouds.,1023 mbar,93%
202302022350,2°C,Wind blowing from 200° South-southwest to North-northeast,19 km/h,Passing clouds.,1022 mbar,100%
202302030020,3°C,Wind blowing from 210° South-southwest to North-northeast,19 km/h,Passing clouds.,1022 mbar,93%
202302030150,5°C,Wind blowing from 240° West-southwest to East-northeast,20 km/h,Light rain. Passing clouds.,1022 mbar,100%
202302030220,5°C,Wind blowing from 230° Southwest to Northeast,15 km/h,Light rain. Mostly cloudy.,1021 mbar,100%
202302030320,6°C,Wind blowing from 250° West-southwest to East-northeast,26 km/h,Passing clouds.,1021 mbar,87%
202302030350,6°C,Wind blowing from 250° West-southwest to East-northeast,28 km/h,Passing clouds.,1021 mbar,87%
202302030420,6°C,Wind blowing from 250° West-southwest to East-northeast,32 km/h,Passing clouds.,1021 mbar,87%
202302030450,6°C,Wind blowing from 250° West-southwest to East-northeast,30 km/h,Passing clouds.,1020 mbar,93%
202302030520,6°C,Wind blowing from 250° West-southwest to East-northeast,26 km/h,Passing clouds.,1021 mbar,93%
202302030550,6°C,Wind blowing from 240° West-southwest to East-northeast,30 km/h,Mostly cloudy.,1020 mbar,93%
202302030620,6°C,Wind blowing from 240° West-southwest to East-northeast,28 km/h,Overcast.,1019 mbar,87%
202302030650,6°C,Wind blowing from 250° West-southwest to East-northeast,28 km/h,Mostly cloudy.,1020 mbar,87%
202302030720,6°C,Wind blowing from 250° West-southwest to East-northeast,37 km/h,Passing clouds.,1019 mbar,87%
202302030750,7°C,Wind blowing from 250° West-southwest to East-northeast,32 km/h,Overcast.,1019 mbar,81%
202302030820,7°C,Wind blowing from 250° West-southwest to East-northeast,39 km/h,Mostly cloudy.,1019 mbar,81%
202302030850,7°C,Wind blowing from 250° West-southwest to East-northeast,37 km/h,Mostly cloudy.,1018 mbar,81%
202302030920,7°C,Wind blowing from 250° West-southwest to East-northeast,41 km/h,Passing clouds.,1018 mbar,81%
202302030950,7°C,Wind blowing from 250° West-southwest to East-northeast,41 km/h,Overcast.,1018 mbar,81%
202302031020,7°C,Wind blowing from 250° West-southwest to East-northeast,39 km/h,Overcast.,1018 mbar,81%
202302031050,7°C,Wind blowing from 250° West-southwest to East-northeast,46 km/h,Mostly cloudy.,1017 mbar,87%
202302031120,7°C,Wind blowing from 250° West-southwest to East-northeast,50 km/h,Mostly cloudy.,1017 mbar,87%
202302031150,7°C,Wind blowing from 260° West to East,46 km/h,Partly sunny.,1017 mbar,87%
202302031220,6°C,Wind blowing from 260° West to East,43 km/h,Overcast.,1017 mbar,93%
202302031250,7°C,Wind blowing from 270° West to East,43 km/h,Drizzle. Overcast.,1016 mbar,93%
202302031320,7°C,Wind blowing from 270° West to East,43 km/h,Sprinkles. Overcast.,1017 mbar,93%
202302031420,7°C,Wind blowing from 270° West to East,41 km/h,Sprinkles. Partly sunny.,1017 mbar,93%
202302031450,7°C,Wind blowing from 300° West-northwest to East-southeast,41 km/h,Sprinkles. Broken clouds.,1017 mbar,87%
202302031520,7°C,Wind blowing from 300° West-northwest to East-southeast,52 km/h,Passing clouds.,1017 mbar,81%
202302031550,7°C,Wind blowing from 300° West-northwest to East-southeast,35 km/h,Passing clouds.,1018 mbar,81%
202302031620,7°C,Wind blowing from 310° Northwest to Southeast,39 km/h,Sunny.,1018 mbar,76%
202302031650,7°C,Wind blowing from 300° West-northwest to East-southeast,33 km/h,Sunny.,1018 mbar,76%
202302031720,7°C,Wind blowing from 300° West-northwest to East-southeast,35 km/h,Passing clouds.,1019 mbar,71%
202302031750,6°C,Wind blowing from 290° West-northwest to East-southeast,30 km/h,Passing clouds.,1019 mbar,81%
202302031820,6°C,Wind blowing from 290° West-northwest to East-southeast,24 km/h,Passing clouds.,1020 mbar,81%
202302031850,6°C,Wind blowing from 290° West-northwest to East-southeast,20 km/h,Passing clouds.,1020 mbar,76%
202302031920,6°C,Wind blowing from 300° West-northwest to East-southeast,32 km/h,Passing clouds.,1021 mbar,71%
202302031950,6°C,Wind blowing from 290° West-northwest to East-southeast,26 km/h,Passing clouds.,1021 mbar,71%
202302032020,6°C,Wind blowing from 290° West-northwest to East-southeast,22 km/h,Passing clouds.,1022 mbar,71%
202302032050,5°C,Wind blowing from 300° West-northwest to East-southeast,28 km/h,Mostly cloudy.,1022 mbar,76%
202302032120,6°C,Wind blowing from 300° West-northwest to East-southeast,41 km/h,Mostly cloudy.,1022 mbar,66%
202302032150,5°C,Wind blowing from 300° West-northwest to East-southeast,37 km/h,Passing clouds.,1022 mbar,70%
202302032220,5°C,Wind blowing from 290° West-northwest to East-southeast,37 km/h,Passing clouds.,1022 mbar,70%
202302032320,4°C,Wind blowing from 320° Northwest to Southeast,39 km/h,Drizzle. Mostly cloudy.,1023 mbar,81%
202302032350,4°C,Wind blowing from 290° West-northwest to East-southeast,37 km/h,Partly cloudy.,1023 mbar,81%
202302040020,4°C,Wind blowing from 290° West-northwest to East-southeast,33 km/h,Overcast.,1024 mbar,81%
202302040150,4°C,Wind blowing from 310° Northwest to Southeast,39 km/h,Passing clouds.,1025 mbar,81%
202302040220,4°C,Wind blowing from 330° North-northwest to South-southeast,28 km/h,Passing clouds.,1026 mbar,81%
202302040250,3°C,Wind blowing from 310° Northwest to Southeast,26 km/h,Passing clouds.,1026 mbar,87%
202302040320,3°C,Wind blowing from 330° North-northwest to South-southeast,28 km/h,Scattered showers. Passing clouds.,1027 mbar,87%
202302040350,1°C,Wind blowing from 10° North to South,20 km/h,Snow showers. Partly cloudy.,1028 mbar,100%
202302040420,1°C,Wind blowing from 0° North to South,9 km/h,Sprinkles. Low clouds.,1029 mbar,100%
202302040450,2°C,Wind blowing from 10° North to South,11 km/h,Mostly cloudy.,1029 mbar,93%
202302040520,2°C,Wind blowing from 20° North-northeast to South-southwest,17 km/h,Overcast.,1030 mbar,87%
202302040550,1°C,Wind blowing from 20° North-northeast to South-southwest,13 km/h,Mostly cloudy.,1031 mbar,93%
202302040620,1°C,Wind blowing from 10° North to South,11 km/h,Passing clouds.,1031 mbar,87%
202302040650,1°C,Wind blowing from 10° North to South,11 km/h,Mostly cloudy.,1032 mbar,81%
202302040720,1°C,Wind blowing from 10° North to South,11 km/h,Passing clouds.,1032 mbar,87%
202302040750,1°C,Wind blowing from 20° North-northeast to South-southwest,6 km/h,Mostly cloudy.,1033 mbar,87%
202302040820,0°C,Wind blowing from 0° North to South,6 km/h,Partly sunny.,1033 mbar,87%
202302040850,0°C,Wind blowing from 10° North to South,9 km/h,Partly sunny.,1033 mbar,87%
